age,gender,study_hours,sleep_hours,social_hours,physical_activity,gpa,academic_pressure,peer_competition,anxiety,depression,irritability,sleep_problems,relationship_stress,financial_stress,study_satisfaction,burnout_risk
26.0,Male,4.0,'5-6 hours',2.6,4.1,5.83,1.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,2.0,Low
28.0,Male,8.0,'5-6 hours',2.6,4.1,5.59,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,Medium
18.0,Male,11.0,'Less than 5 hours',2.6,4.1,9.44,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Medium
29.0,Male,12.0,'5-6 hours',2.6,4.1,8.25,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
28.0,Male,12.0,'7-8 hours',2.6,4.1,6.19,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,Medium
22.0,Male,0.0,'5-6 hours',2.6,4.1,5.16,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
18.0,Male,8.0,'7-8 hours',2.6,4.1,5.67,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Medium
21.0,Male,6.0,'More than 8 hours',2.6,4.1,5.64,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
34.0,Male,9.0,'7-8 hours',2.6,4.1,7.71,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
31.0,Male,2.0,'7-8 hours',2.6,4.1,5.81,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,Low
28.0,Male,12.0,'Less than 5 hours',2.6,4.1,9.31,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Medium
29.0,Male,4.0,'Less than 5 hours',2.6,4.1,9.1,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,Low
28.0,Male,10.0,'5-6 hours',2.6,4.1,9.4,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
23.0,Male,10.0,'5-6 hours',2.6,4.1,6.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,Low
18.0,Male,2.0,'7-8 hours',2.6,4.1,8.04,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,Low
32.0,Male,12.0,'Less than 5 hours',2.6,4.1,9.87,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,5.0,Low
32.0,Male,0.0,'More than 8 hours',2.6,4.1,5.37,4.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
29.0,Male,6.0,'Less than 5 hours',2.6,4.1,9.67,2.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,Low
20.0,Male,10.0,'Less than 5 hours',2.6,4.1,7.14,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,Medium
30.0,Male,12.0,'Less than 5 hours',2.6,4.1,9.96,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,Low
31.0,Male,12.0,'7-8 hours',2.6,4.1,7.32,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Medium
27.0,Male,10.0,'5-6 hours',2.6,4.1,7.8,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,Medium
24.0,Male,8.0,'More than 8 hours',2.6,4.1,8.47,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
19.0,Male,2.0,'More than 8 hours',2.6,4.1,9.13,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,Low
24.0,Male,9.0,'5-6 hours',2.6,4.1,5.12,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
34.0,Male,8.0,'7-8 hours',2.6,4.1,6.35,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,4.0,Low
20.0,Male,9.0,'7-8 hours',2.6,4.1,6.36,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,Medium
23.0,Male,3.0,'5-6 hours',2.6,4.1,9.56,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,Medium
34.0,Male,8.0,'Less than 5 hours',2.6,4.1,7.91,4.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
31.0,Male,7.0,'7-8 hours',2.6,4.1,5.64,2.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
31.0,Male,3.0,'Less than 5 hours',2.6,4.1,7.53,1.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,Low
18.0,Male,6.0,'More than 8 hours',2.6,4.1,6.28,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,5.0,Low
33.0,Male,10.0,'Less than 5 hours',2.6,4.1,5.51,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
27.0,Male,12.0,'More than 8 hours',2.6,4.1,9.96,2.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,Low
20.0,Male,2.0,'5-6 hours',2.6,4.1,6.25,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Medium
27.0,Male,11.0,'7-8 hours',2.6,4.1,8.04,5.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,Medium
22.0,Male,8.0,'More than 8 hours',2.6,4.1,8.59,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
30.0,Male,10.0,'Less than 5 hours',2.6,4.1,6.7,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
33.0,Male,2.0,'Less than 5 hours',2.6,4.1,8.04,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
24.0,Male,3.0,'7-8 hours',2.6,4.1,8.95,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,Medium
25.0,Male,11.0,'More than 8 hours',2.6,4.1,7.83,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
18.0,Male,8.0,'7-8 hours',2.6,4.1,7.8,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
34.0,Male,11.0,'More than 8 hours',2.6,4.1,7.51,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,Low
20.0,Male,8.0,'Less than 5 hours',2.6,4.1,8.9,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
34.0,Male,6.0,'7-8 hours',2.6,4.1,5.82,1.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,Low
33.0,Male,12.0,'Less than 5 hours',2.6,4.1,9.6,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
32.0,Male,12.0,'7-8 hours',2.6,4.1,7.26,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
31.0,Male,6.0,'5-6 hours',2.6,4.1,5.32,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Medium
28.0,Male,8.0,'Less than 5 hours',2.6,4.1,8.24,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
28.0,Male,2.0,'7-8 hours',2.6,4.1,9.24,5.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,Medium
31.0,Male,11.0,'7-8 hours',2.6,4.1,9.56,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Low
29.0,Male,2.0,'7-8 hours',2.6,4.1,8.81,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
34.0,Male,9.0,'7-8 hours',2.6,4.1,9.91,3.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,Low
31.0,Male,12.0,'Less than 5 hours',2.6,4.1,5.86,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,4.0,Low
22.0,Male,10.0,'5-6 hours',2.6,4.1,9.95,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
24.0,Male,10.0,'More than 8 hours',2.6,4.1,7.94,2.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Low
19.0,Male,12.0,'5-6 hours',2.6,4.1,9.21,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Low
30.0,Male,3.0,'Less than 5 hours',2.6,4.1,6.03,5.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,Medium
30.0,Male,10.0,'7-8 hours',2.6,4.1,7.94,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,Medium
22.0,Male,6.0,'More than 8 hours',2.6,4.1,8.17,3.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,Low
31.0,Male,3.0,'7-8 hours',2.6,4.1,5.79,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
28.0,Male,10.0,'5-6 hours',2.6,4.1,5.32,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Medium
22.0,Male,3.0,'Less than 5 hours',2.6,4.1,6.16,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
20.0,Male,11.0,'More than 8 hours',2.6,4.1,9.26,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
30.0,Male,11.0,'7-8 hours',2.6,4.1,8.14,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
29.0,Male,7.0,'Less than 5 hours',2.6,4.1,9.24,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,Low
20.0,Male,7.0,'Less than 5 hours',2.6,4.1,7.1,5.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,Medium
31.0,Male,9.0,'Less than 5 hours',2.6,4.1,8.91,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,Low
23.0,Male,11.0,'5-6 hours',2.6,4.1,6.99,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
24.0,Male,7.0,'Less than 5 hours',2.6,4.1,7.77,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,Low
25.0,Male,9.0,'7-8 hours',2.6,4.1,9.56,2.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Low
30.0,Male,1.0,'More than 8 hours',2.6,4.1,5.61,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,Low
28.0,Male,9.0,'7-8 hours',2.6,4.1,5.08,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,Medium
20.0,Male,6.0,'5-6 hours',2.6,4.1,7.03,1.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,Low
22.0,Male,4.0,'7-8 hours',2.6,4.1,5.38,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
28.0,Male,12.0,'5-6 hours',2.6,4.1,6.37,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
18.0,Male,5.0,'Less than 5 hours',2.6,4.1,9.91,4.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,Low
28.0,Male,9.0,'5-6 hours',2.6,4.1,9.96,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Medium
21.0,Male,10.0,'Less than 5 hours',2.6,4.1,9.56,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
24.0,Male,9.0,'Less than 5 hours',2.6,4.1,9.39,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
26.0,Male,6.0,'5-6 hours',2.6,4.1,7.75,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,Low
30.0,Male,8.0,'5-6 hours',2.6,4.1,8.13,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,Low
30.0,Male,2.0,'5-6 hours',2.6,4.1,7.04,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
19.0,Male,2.0,'More than 8 hours',2.6,4.1,8.69,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,5.0,Low
34.0,Male,8.0,'5-6 hours',2.6,4.1,7.25,2.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,Low
29.0,Male,11.0,'7-8 hours',2.6,4.1,6.83,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
28.0,Male,10.0,'5-6 hours',2.6,4.1,8.88,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
20.0,Male,7.0,'5-6 hours',2.6,4.1,7.27,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
20.0,Male,10.0,'7-8 hours',2.6,4.1,8.58,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,Medium
24.0,Male,10.0,'7-8 hours',2.6,4.1,9.7,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
27.0,Male,3.0,'Less than 5 hours',2.6,4.1,6.08,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
24.0,Male,1.0,'5-6 hours',2.6,4.1,7.02,4.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
25.0,Male,7.0,'5-6 hours',2.6,4.1,7.35,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
22.0,Male,6.0,'7-8 hours',2.6,4.1,7.25,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
22.0,Male,0.0,'7-8 hours',2.6,4.1,7.8,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
33.0,Male,10.0,'Less than 5 hours',2.6,4.1,6.1,1.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,Low
23.0,Male,6.0,'More than 8 hours',2.6,4.1,6.78,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,Low
20.0,Male,1.0,'Less than 5 hours',2.6,4.1,6.17,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,Low
23.0,Male,10.0,'Less than 5 hours',2.6,4.1,8.83,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
31.0,Male,3.0,'Less than 5 hours',2.6,4.1,7.25,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,Low
23.0,Male,12.0,'Less than 5 hours',2.6,4.1,8.14,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
32.0,Male,11.0,'5-6 hours',2.6,4.1,5.64,4.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,5.0,Low
28.0,Male,4.0,'Less than 5 hours',2.6,4.1,5.79,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,5.0,Low
21.0,Male,8.0,'Less than 5 hours',2.6,4.1,7.04,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
18.0,Male,11.0,'7-8 hours',2.6,4.1,5.42,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
34.0,Male,6.0,'More than 8 hours',2.6,4.1,5.58,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,Medium
27.0,Male,12.0,'7-8 hours',2.6,4.1,7.75,2.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,Low
33.0,Male,2.0,'More than 8 hours',2.6,4.1,5.37,4.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
33.0,Male,8.0,'More than 8 hours',2.6,4.1,8.59,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Medium
32.0,Male,4.0,'Less than 5 hours',2.6,4.1,5.82,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,Low
24.0,Male,6.0,'More than 8 hours',2.6,4.1,6.21,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,Medium
20.0,Male,10.0,'More than 8 hours',2.6,4.1,5.59,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0,Low
29.0,Male,2.0,'5-6 hours',2.6,4.1,6.99,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Low
31.0,Male,12.0,'5-6 hours',2.6,4.1,8.27,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
29.0,Male,9.0,'7-8 hours',2.6,4.1,5.87,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
21.0,Male,11.0,'7-8 hours',2.6,4.1,8.04,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
18.0,Male,4.0,'7-8 hours',2.6,4.1,5.16,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
33.0,Male,11.0,'7-8 hours',2.6,4.1,9.97,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Medium
18.0,Male,8.0,'More than 8 hours',2.6,4.1,7.12,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,Low
25.0,Male,12.0,'More than 8 hours',2.6,4.1,8.11,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Low
28.0,Male,4.0,'7-8 hours',2.6,4.1,9.74,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
28.0,Male,6.0,'Less than 5 hours',2.6,4.1,9.67,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
27.0,Male,12.0,'5-6 hours',2.6,4.1,7.04,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,Medium
21.0,Male,3.0,'7-8 hours',2.6,4.1,9.24,2.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Low
34.0,Male,3.0,'More than 8 hours',2.6,4.1,5.12,3.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,5.0,Low
20.0,Male,0.0,'More than 8 hours',2.6,4.1,8.74,5.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,Medium
34.0,Male,12.0,'5-6 hours',2.6,4.1,7.47,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,Low
19.0,Male,11.0,'Less than 5 hours',2.6,4.1,8.52,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,Medium
28.0,Male,8.0,'7-8 hours',2.6,4.1,6.27,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,4.0,Low
20.0,Male,0.0,'Less than 5 hours',2.6,4.1,8.9,3.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,4.0,Low
24.0,Male,10.0,'More than 8 hours',2.6,4.1,5.86,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,Medium
26.0,Male,2.0,'7-8 hours',2.6,4.1,9.44,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
24.0,Male,8.0,'More than 8 hours',2.6,4.1,8.81,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
30.0,Male,3.0,'7-8 hours',2.6,4.1,5.74,2.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,Low
30.0,Male,11.0,'7-8 hours',2.6,4.1,5.52,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,Low
25.0,Male,11.0,'Less than 5 hours',2.6,4.1,6.75,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Medium
24.0,Male,10.0,'More than 8 hours',2.6,4.1,9.41,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
29.0,Male,5.0,'5-6 hours',2.6,4.1,5.55,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,Medium
32.0,Male,8.0,'More than 8 hours',2.6,4.1,8.25,5.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,Medium
25.0,Male,6.0,'Less than 5 hours',2.6,4.1,9.43,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,Low
33.0,Male,6.0,'More than 8 hours',2.6,4.1,9.84,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
27.0,Male,11.0,'7-8 hours',2.6,4.1,8.9,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
29.0,Male,4.0,'More than 8 hours',2.6,4.1,6.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,Medium
34.0,Male,0.0,'5-6 hours',2.6,4.1,7.77,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,5.0,Low
23.0,Male,0.0,'Less than 5 hours',2.6,4.1,6.37,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
20.0,Male,8.0,'Less than 5 hours',2.6,4.1,7.15,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
23.0,Male,11.0,'7-8 hours',2.6,4.1,9.04,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
27.0,Male,10.0,'7-8 hours',2.6,4.1,8.14,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
28.0,Male,4.0,'Less than 5 hours',2.6,4.1,5.9,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Medium
24.0,Male,6.0,'More than 8 hours',2.6,4.1,9.95,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
20.0,Male,9.0,'7-8 hours',2.6,4.1,8.04,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Medium
30.0,Male,12.0,'7-8 hours',2.6,4.1,5.75,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,Medium
33.0,Male,3.0,'7-8 hours',2.6,4.1,9.79,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,Low
32.0,Male,9.0,'More than 8 hours',2.6,4.1,6.38,3.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,4.0,Low
23.0,Male,3.0,'5-6 hours',2.6,4.1,6.89,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,Low
22.0,Male,3.0,'More than 8 hours',2.6,4.1,8.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,3.0,Low
19.0,Male,11.0,'More than 8 hours',2.6,4.1,8.9,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,Medium
33.0,Male,6.0,'Less than 5 hours',2.6,4.1,8.74,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
28.0,Male,5.0,'More than 8 hours',2.6,4.1,8.14,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,Low
24.0,Male,12.0,'5-6 hours',2.6,4.1,7.48,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,Low
29.0,Male,11.0,'7-8 hours',2.6,4.1,5.86,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,Medium
33.0,Male,4.0,'5-6 hours',2.6,4.1,8.95,2.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,Low
26.0,Male,7.0,'Less than 5 hours',2.6,4.1,8.74,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
33.0,Male,9.0,'More than 8 hours',2.6,4.1,6.59,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Medium
28.0,Male,12.0,'Less than 5 hours',2.6,4.1,7.37,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,Medium
25.0,Male,2.0,'Less than 5 hours',2.6,4.1,9.93,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,Medium
19.0,Male,12.0,'7-8 hours',2.6,4.1,7.25,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
33.0,Male,7.0,'Less than 5 hours',2.6,4.1,7.09,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Medium
25.0,Male,11.0,'Less than 5 hours',2.6,4.1,7.88,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
23.0,Male,12.0,'More than 8 hours',2.6,4.1,9.05,5.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,5.0,Medium
18.0,Male,8.0,'Less than 5 hours',2.6,4.1,9.39,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Medium
31.0,Male,9.0,'Less than 5 hours',2.6,4.1,8.9,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Medium
33.0,Male,12.0,'Less than 5 hours',2.6,4.1,5.52,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Medium
31.0,Male,11.0,'More than 8 hours',2.6,4.1,8.04,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,Medium
32.0,Male,6.0,'5-6 hours',2.6,4.1,7.12,2.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,5.0,Low
25.0,Male,10.0,'5-6 hours',2.6,4.1,9.86,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,Low
31.0,Male,3.0,'5-6 hours',2.6,4.1,7.7,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Medium
25.0,Male,3.0,'7-8 hours',2.6,4.1,6.02,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,Low
18.0,Male,9.0,'5-6 hours',2.6,4.1,8.9,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,Medium
28.0,Male,11.0,'More than 8 hours',2.6,4.1,6.41,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,Medium
27.0,Male,5.0,'More than 8 hours',2.6,4.1,7.21,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Medium
29.0,Male,10.0,'5-6 hours',2.6,4.1,7.94,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Medium
20.0,Male,11.0,'Less than 5 hours',2.6,4.1,8.91,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,Medium
32.0,Male,8.0,'Less than 5 hours',2.6,4.1,5.55,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,Low
23.0,Male,12.0,'Less than 5 hours',2.6,4.1,9.72,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,Medium
24.0,Male,7.0,'7-8 hours',2.6,4.1,9.6,5.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
33.0,Male,10.0,'Less than 5 hours',2.6,4.1,5.99,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,Low
20.0,Male,0.0,'More than 8 hours',2.6,4.1,8.56,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,Medium
28.0,Male,3.0,'5-6 hours',2.6,4.1,8.04,4.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,Medium
24.0,Male,10.0,'Less than 5 hours',2.6,4.1,9.95,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,Medium
20.0,Male,1.0,'Less than 5 hours',2.6,4.1,9.24,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,Low
19.0,Male,1.0,'7-8 hours',2.6,4.1,6.81,3.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,Medium
22.0,Male,7.0,'More than 8 hours',2.6,4.1,9.96,5.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,Medium
34.0,Male,9.0,'Less than 5 hours',2.6,4.1,7.83,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Medium
