age,gender,study_hours,sleep_hours,social_hours,physical_activity,gpa,academic_pressure,peer_competition,anxiety,depression,irritability,sleep_problems,relationship_stress,financial_stress,study_satisfaction,burnout_risk
18.0,Female,12.0,'5-6 hours',,,,4.0,,,1.0,,,,2.0,4.0,Low
33.0,Male,12.0,'More than 8 hours',,,,5.0,,,1.0,,,,5.0,5.0,Low
28.0,Female,9.0,'More than 8 hours',,,,3.0,,,1.0,,,,4.0,3.0,Low
18.0,Male,6.0,'5-6 hours',,,,3.0,,,0.0,,,,2.0,3.0,Low
27.0,Male,0.0,'5-6 hours',,,,4.0,,,1.0,,,,4.0,1.0,Low
33.0,Female,12.0,'5-6 hours',,,,3.0,,,0.0,,,,2.0,4.0,Low
29.0,Male,6.0,'Less than 5 hours',,,,3.0,,,1.0,,,,5.0,4.0,Low
28.0,Male,8.0,'More than 8 hours',,,,4.0,,,1.0,,,,3.0,3.0,Low
19.0,Female,5.0,'5-6 hours',,,,2.0,,,0.0,,,,4.0,5.0,Low
24.0,Female,10.0,'Less than 5 hours',,,,5.0,,,1.0,,,,2.0,1.0,Low
26.0,Male,4.0,'Less than 5 hours',,,,4.0,,,0.0,,,,1.0,5.0,Low
19.0,Female,7.0,'More than 8 hours',,,,1.0,,,1.0,,,,1.0,5.0,Low
25.0,Male,8.0,'7-8 hours',,,,1.0,,,0.0,,,,1.0,4.0,Low
28.0,Female,10.0,'7-8 hours',,,,5.0,,,1.0,,,,2.0,5.0,Low
20.0,Male,3.0,'5-6 hours',,,,5.0,,,1.0,,,,2.0,5.0,Low
22.0,Male,12.0,'Less than 5 hours',,,,3.0,,,0.0,,,,5.0,1.0,Low
34.0,Male,12.0,'More than 8 hours',,,,1.0,,,0.0,,,,1.0,1.0,Low
32.0,Female,7.0,'7-8 hours',,,,2.0,,,0.0,,,,4.0,5.0,Low
19.0,Male,10.0,'Less than 5 hours',,,,4.0,,,0.0,,,,1.0,4.0,Low
29.0,Female,0.0,'Less than 5 hours',,,,3.0,,,0.0,,,,4.0,4.0,Low
25.0,Male,6.0,'5-6 hours',,,,4.0,,,0.0,,,,4.0,3.0,Low
18.0,Male,6.0,'More than 8 hours',,,,4.0,,,1.0,,,,1.0,3.0,Low
29.0,Female,12.0,'5-6 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
19.0,Male,7.0,'7-8 hours',,,,5.0,,,1.0,,,,2.0,3.0,Low
25.0,Male,2.0,'5-6 hours',,,,2.0,,,1.0,,,,4.0,4.0,Low
25.0,Female,8.0,'Less than 5 hours',,,,3.0,,,1.0,,,,4.0,2.0,Low
20.0,Male,12.0,'7-8 hours',,,,4.0,,,1.0,,,,4.0,2.0,Low
28.0,Male,12.0,'Less than 5 hours',,,,2.0,,,0.0,,,,2.0,4.0,Low
29.0,Male,12.0,'5-6 hours',,,,3.0,,,0.0,,,,2.0,3.0,Low
22.0,Male,1.0,'7-8 hours',,,,2.0,,,1.0,,,,3.0,1.0,Low
32.0,Male,1.0,'7-8 hours',,,,2.0,,,1.0,,,,4.0,3.0,Low
23.0,Female,3.0,'Less than 5 hours',,,,3.0,,,1.0,,,,2.0,2.0,Low
24.0,Male,8.0,'More than 8 hours',,,,5.0,,,1.0,,,,2.0,4.0,Low
23.0,Male,10.0,'5-6 hours',,,,4.0,,,1.0,,,,3.0,2.0,Low
33.0,Female,12.0,'Less than 5 hours',,,,4.0,,,0.0,,,,4.0,4.0,Low
23.0,Female,0.0,'More than 8 hours',,,,3.0,,,1.0,,,,4.0,5.0,Low
31.0,Female,7.0,'7-8 hours',,,,4.0,,,1.0,,,,4.0,2.0,Low
31.0,Female,1.0,'5-6 hours',,,,2.0,,,1.0,,,,5.0,3.0,Low
34.0,Female,4.0,'Less than 5 hours',,,,4.0,,,0.0,,,,5.0,3.0,Low
18.0,Male,3.0,'7-8 hours',,,,5.0,,,1.0,,,,4.0,3.0,Low
20.0,Male,12.0,'7-8 hours',,,,4.0,,,1.0,,,,3.0,3.0,Low
34.0,Male,0.0,'Less than 5 hours',,,,1.0,,,0.0,,,,3.0,5.0,Low
21.0,Male,7.0,'7-8 hours',,,,4.0,,,1.0,,,,1.0,5.0,Low
34.0,Female,8.0,'5-6 hours',,,,4.0,,,0.0,,,,5.0,2.0,Low
29.0,Female,10.0,'More than 8 hours',,,,3.0,,,0.0,,,,5.0,4.0,Low
31.0,Male,10.0,'More than 8 hours',,,,3.0,,,0.0,,,,2.0,1.0,Low
33.0,Male,11.0,'5-6 hours',,,,2.0,,,0.0,,,,3.0,4.0,Low
33.0,Male,12.0,'More than 8 hours',,,,1.0,,,0.0,,,,3.0,3.0,Low
32.0,Male,11.0,'7-8 hours',,,,4.0,,,1.0,,,,3.0,2.0,Low
24.0,Male,3.0,'More than 8 hours',,,,1.0,,,0.0,,,,5.0,5.0,Low
29.0,Male,5.0,'Less than 5 hours',,,,1.0,,,0.0,,,,4.0,5.0,Low
34.0,Male,10.0,'Less than 5 hours',,,,3.0,,,1.0,,,,3.0,1.0,Low
29.0,Female,12.0,'5-6 hours',,,,3.0,,,0.0,,,,2.0,4.0,Low
29.0,Male,12.0,'More than 8 hours',,,,5.0,,,1.0,,,,5.0,3.0,Low
24.0,Male,12.0,'5-6 hours',,,,4.0,,,1.0,,,,4.0,1.0,Low
32.0,Female,6.0,'7-8 hours',,,,4.0,,,0.0,,,,4.0,1.0,Low
20.0,Female,8.0,'7-8 hours',,,,5.0,,,1.0,,,,3.0,4.0,Low
26.0,Female,8.0,'5-6 hours',,,,3.0,,,0.0,,,,2.0,4.0,Low
29.0,Female,1.0,'5-6 hours',,,,4.0,,,0.0,,,,2.0,2.0,Low
24.0,Female,3.0,'More than 8 hours',,,,5.0,,,0.0,,,,2.0,4.0,Low
33.0,Male,9.0,'7-8 hours',,,,3.0,,,0.0,,,,2.0,4.0,Low
26.0,Male,3.0,'Less than 5 hours',,,,5.0,,,1.0,,,,5.0,2.0,Low
33.0,Male,8.0,'More than 8 hours',,,,3.0,,,0.0,,,,3.0,5.0,Low
27.0,Male,4.0,'Less than 5 hours',,,,2.0,,,0.0,,,,5.0,2.0,Low
29.0,Female,1.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,2.0,Low
23.0,Female,10.0,'Less than 5 hours',,,,3.0,,,0.0,,,,1.0,1.0,Low
20.0,Male,11.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
28.0,Male,6.0,'More than 8 hours',,,,1.0,,,0.0,,,,1.0,3.0,Low
32.0,Female,11.0,'5-6 hours',,,,4.0,,,1.0,,,,4.0,1.0,Low
30.0,Male,2.0,'More than 8 hours',,,,3.0,,,0.0,,,,3.0,5.0,Low
32.0,Male,1.0,'5-6 hours',,,,1.0,,,1.0,,,,5.0,3.0,Low
20.0,Male,3.0,'More than 8 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
27.0,Male,9.0,'5-6 hours',,,,3.0,,,0.0,,,,2.0,4.0,Low
28.0,Male,12.0,'Less than 5 hours',,,,4.0,,,1.0,,,,2.0,2.0,Low
21.0,Female,2.0,'5-6 hours',,,,3.0,,,0.0,,,,1.0,4.0,Low
34.0,Male,6.0,'Less than 5 hours',,,,4.0,,,0.0,,,,1.0,5.0,Low
25.0,Male,7.0,'5-6 hours',,,,1.0,,,1.0,,,,3.0,4.0,Low
18.0,Male,9.0,'Less than 5 hours',,,,1.0,,,0.0,,,,1.0,5.0,Low
24.0,Male,10.0,'More than 8 hours',,,,5.0,,,1.0,,,,1.0,2.0,Low
24.0,Female,6.0,'More than 8 hours',,,,2.0,,,0.0,,,,3.0,3.0,Low
21.0,Male,10.0,'More than 8 hours',,,,5.0,,,0.0,,,,3.0,3.0,Low
27.0,Male,10.0,'More than 8 hours',,,,1.0,,,0.0,,,,2.0,1.0,Low
34.0,Male,11.0,'Less than 5 hours',,,,1.0,,,0.0,,,,5.0,3.0,Low
19.0,Female,9.0,'5-6 hours',,,,2.0,,,1.0,,,,3.0,5.0,Low
33.0,Male,1.0,'Less than 5 hours',,,,3.0,,,0.0,,,,3.0,1.0,Low
29.0,Male,10.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,4.0,Low
24.0,Male,0.0,'Less than 5 hours',,,,5.0,,,1.0,,,,2.0,1.0,Low
23.0,Male,6.0,'7-8 hours',,,,1.0,,,0.0,,,,1.0,3.0,Low
28.0,Male,3.0,'More than 8 hours',,,,2.0,,,0.0,,,,2.0,2.0,Low
34.0,Male,8.0,'More than 8 hours',,,,5.0,,,1.0,,,,2.0,3.0,Low
26.0,Female,2.0,'Less than 5 hours',,,,5.0,,,1.0,,,,5.0,5.0,Low
24.0,Female,12.0,'5-6 hours',,,,4.0,,,1.0,,,,5.0,1.0,Low
24.0,Male,9.0,'Less than 5 hours',,,,1.0,,,1.0,,,,5.0,1.0,Low
26.0,Male,6.0,'Less than 5 hours',,,,3.0,,,1.0,,,,3.0,1.0,Low
33.0,Male,4.0,'5-6 hours',,,,4.0,,,1.0,,,,2.0,3.0,Low
24.0,Female,11.0,'More than 8 hours',,,,1.0,,,0.0,,,,3.0,4.0,Low
20.0,Female,8.0,'7-8 hours',,,,3.0,,,0.0,,,,4.0,1.0,Low
21.0,Female,6.0,'Less than 5 hours',,,,5.0,,,1.0,,,,5.0,2.0,Low
34.0,Female,4.0,'More than 8 hours',,,,4.0,,,0.0,,,,1.0,2.0,Low
30.0,Male,0.0,'5-6 hours',,,,5.0,,,0.0,,,,3.0,2.0,Low
34.0,Female,12.0,'Less than 5 hours',,,,5.0,,,1.0,,,,5.0,3.0,Low
31.0,Male,2.0,'Less than 5 hours',,,,5.0,,,1.0,,,,1.0,1.0,Low
27.0,Male,9.0,'7-8 hours',,,,5.0,,,1.0,,,,2.0,3.0,Low
34.0,Male,1.0,'Less than 5 hours',,,,2.0,,,0.0,,,,4.0,5.0,Low
20.0,Male,11.0,'More than 8 hours',,,,3.0,,,1.0,,,,5.0,4.0,Low
31.0,Female,9.0,'Less than 5 hours',,,,1.0,,,0.0,,,,1.0,4.0,Low
22.0,Male,6.0,'7-8 hours',,,,5.0,,,1.0,,,,1.0,2.0,Low
26.0,Male,6.0,'More than 8 hours',,,,4.0,,,0.0,,,,1.0,3.0,Low
25.0,Female,9.0,'More than 8 hours',,,,3.0,,,0.0,,,,1.0,5.0,Low
19.0,Female,2.0,'7-8 hours',,,,5.0,,,1.0,,,,1.0,1.0,Low
24.0,Female,12.0,'Less than 5 hours',,,,3.0,,,1.0,,,,2.0,1.0,Low
18.0,Female,12.0,'7-8 hours',,,,4.0,,,1.0,,,,4.0,2.0,Low
33.0,Female,8.0,'Less than 5 hours',,,,4.0,,,1.0,,,,5.0,1.0,Low
29.0,Female,12.0,'5-6 hours',,,,2.0,,,0.0,,,,4.0,1.0,Low
27.0,Male,9.0,'5-6 hours',,,,3.0,,,0.0,,,,2.0,4.0,Low
32.0,Female,5.0,'More than 8 hours',,,,3.0,,,0.0,,,,4.0,4.0,Low
34.0,Male,2.0,'More than 8 hours',,,,1.0,,,0.0,,,,1.0,5.0,Low
30.0,Male,10.0,'Less than 5 hours',,,,5.0,,,1.0,,,,2.0,3.0,Low
20.0,Female,1.0,'Less than 5 hours',,,,4.0,,,1.0,,,,4.0,1.0,Low
21.0,Male,7.0,'More than 8 hours',,,,3.0,,,0.0,,,,5.0,2.0,Low
28.0,Male,10.0,'More than 8 hours',,,,2.0,,,0.0,,,,3.0,2.0,Low
29.0,Female,9.0,'7-8 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
18.0,Male,8.0,'5-6 hours',,,,5.0,,,1.0,,,,2.0,5.0,Low
34.0,Female,5.0,'More than 8 hours',,,,1.0,,,0.0,,,,1.0,3.0,Low
30.0,Male,10.0,'More than 8 hours',,,,1.0,,,0.0,,,,3.0,3.0,Low
34.0,Female,9.0,'7-8 hours',,,,1.0,,,0.0,,,,2.0,2.0,Low
27.0,Male,1.0,'5-6 hours',,,,5.0,,,1.0,,,,5.0,4.0,Low
27.0,Male,7.0,'5-6 hours',,,,1.0,,,0.0,,,,2.0,4.0,Low
33.0,Female,12.0,'More than 8 hours',,,,4.0,,,1.0,,,,5.0,2.0,Low
32.0,Male,10.0,'7-8 hours',,,,4.0,,,1.0,,,,2.0,3.0,Low
33.0,Female,11.0,'7-8 hours',,,,3.0,,,0.0,,,,1.0,2.0,Low
32.0,Female,5.0,'More than 8 hours',,,,5.0,,,1.0,,,,2.0,4.0,Low
30.0,Female,6.0,'Less than 5 hours',,,,3.0,,,0.0,,,,2.0,4.0,Low
27.0,Male,4.0,'7-8 hours',,,,5.0,,,1.0,,,,5.0,2.0,Low
19.0,Female,6.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,2.0,Low
22.0,Male,11.0,'7-8 hours',,,,5.0,,,1.0,,,,2.0,2.0,Low
23.0,Male,1.0,'More than 8 hours',,,,4.0,,,1.0,,,,2.0,1.0,Low
34.0,Female,7.0,'5-6 hours',,,,4.0,,,0.0,,,,3.0,4.0,Low
21.0,Male,10.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,2.0,Low
18.0,Female,9.0,'7-8 hours',,,,3.0,,,1.0,,,,2.0,5.0,Low
24.0,Male,8.0,'7-8 hours',,,,2.0,,,1.0,,,,4.0,4.0,Low
19.0,Male,9.0,'7-8 hours',,,,1.0,,,0.0,,,,2.0,5.0,Low
27.0,Female,1.0,'Less than 5 hours',,,,1.0,,,0.0,,,,3.0,3.0,Low
27.0,Male,6.0,'7-8 hours',,,,2.0,,,1.0,,,,5.0,5.0,Low
18.0,Male,7.0,'5-6 hours',,,,1.0,,,0.0,,,,1.0,5.0,Low
22.0,Female,12.0,'7-8 hours',,,,3.0,,,0.0,,,,3.0,1.0,Low
18.0,Female,3.0,'7-8 hours',,,,5.0,,,1.0,,,,5.0,5.0,Low
18.0,Female,10.0,'Less than 5 hours',,,,4.0,,,1.0,,,,2.0,5.0,Low
20.0,Male,8.0,'More than 8 hours',,,,5.0,,,1.0,,,,5.0,2.0,Low
29.0,Male,8.0,'Less than 5 hours',,,,3.0,,,0.0,,,,5.0,2.0,Low
25.0,Female,4.0,'7-8 hours',,,,3.0,,,0.0,,,,4.0,5.0,Low
27.0,Male,0.0,'5-6 hours',,,,5.0,,,0.0,,,,2.0,2.0,Low
28.0,Female,10.0,'More than 8 hours',,,,2.0,,,0.0,,,,5.0,2.0,Low
25.0,Female,12.0,'5-6 hours',,,,5.0,,,1.0,,,,3.0,1.0,Low
23.0,Male,9.0,'5-6 hours',,,,2.0,,,0.0,,,,4.0,2.0,Low
28.0,Female,0.0,'7-8 hours',,,,5.0,,,0.0,,,,4.0,2.0,Low
24.0,Female,9.0,'5-6 hours',,,,1.0,,,0.0,,,,2.0,5.0,Low
22.0,Female,11.0,'Less than 5 hours',,,,5.0,,,0.0,,,,3.0,4.0,Low
24.0,Female,8.0,'More than 8 hours',,,,1.0,,,0.0,,,,2.0,4.0,Low
31.0,Male,3.0,'7-8 hours',,,,2.0,,,0.0,,,,2.0,2.0,Low
34.0,Female,3.0,'Less than 5 hours',,,,3.0,,,0.0,,,,2.0,5.0,Low
20.0,Female,6.0,'More than 8 hours',,,,4.0,,,1.0,,,,4.0,3.0,Low
21.0,Female,8.0,'Less than 5 hours',,,,1.0,,,0.0,,,,1.0,3.0,Low
27.0,Male,12.0,'5-6 hours',,,,3.0,,,1.0,,,,5.0,1.0,Low
21.0,Female,0.0,'5-6 hours',,,,1.0,,,0.0,,,,2.0,4.0,Low
21.0,Female,12.0,'7-8 hours',,,,3.0,,,1.0,,,,2.0,1.0,Low
25.0,Female,12.0,'More than 8 hours',,,,2.0,,,1.0,,,,4.0,5.0,Low
24.0,Female,6.0,'7-8 hours',,,,5.0,,,1.0,,,,2.0,1.0,Low
28.0,Male,10.0,'7-8 hours',,,,4.0,,,1.0,,,,1.0,2.0,Low
29.0,Male,9.0,'Less than 5 hours',,,,4.0,,,1.0,,,,5.0,4.0,Low
34.0,Female,0.0,'5-6 hours',,,,1.0,,,0.0,,,,4.0,4.0,Low
20.0,Male,0.0,'Less than 5 hours',,,,3.0,,,1.0,,,,1.0,3.0,Low
29.0,Male,4.0,'7-8 hours',,,,4.0,,,1.0,,,,3.0,2.0,Low
23.0,Male,1.0,'7-8 hours',,,,4.0,,,1.0,,,,4.0,1.0,Low
30.0,Female,6.0,'More than 8 hours',,,,1.0,,,0.0,,,,4.0,4.0,Low
24.0,Male,10.0,'5-6 hours',,,,2.0,,,1.0,,,,5.0,5.0,Low
28.0,Male,1.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,2.0,Low
34.0,Female,4.0,'More than 8 hours',,,,1.0,,,0.0,,,,1.0,1.0,Low
28.0,Male,3.0,'Less than 5 hours',,,,2.0,,,0.0,,,,1.0,5.0,Low
30.0,Female,10.0,'5-6 hours',,,,1.0,,,0.0,,,,2.0,3.0,Low
23.0,Male,9.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,5.0,Low
24.0,Male,10.0,'7-8 hours',,,,2.0,,,0.0,,,,3.0,3.0,Low
27.0,Male,8.0,'Less than 5 hours',,,,5.0,,,0.0,,,,4.0,5.0,Low
33.0,Female,11.0,'Less than 5 hours',,,,5.0,,,1.0,,,,1.0,2.0,Low
31.0,Male,4.0,'Less than 5 hours',,,,2.0,,,0.0,,,,1.0,2.0,Low
22.0,Female,10.0,'More than 8 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
21.0,Male,12.0,'More than 8 hours',,,,5.0,,,1.0,,,,4.0,4.0,Low
33.0,Male,12.0,'Less than 5 hours',,,,5.0,,,1.0,,,,1.0,1.0,Low
21.0,Male,10.0,'Less than 5 hours',,,,4.0,,,1.0,,,,5.0,5.0,Low
25.0,Male,8.0,'7-8 hours',,,,1.0,,,1.0,,,,5.0,2.0,Low
34.0,Male,8.0,'Less than 5 hours',,,,5.0,,,0.0,,,,1.0,4.0,Low
20.0,Female,12.0,'5-6 hours',,,,4.0,,,1.0,,,,2.0,3.0,Low
28.0,Male,7.0,'7-8 hours',,,,3.0,,,0.0,,,,2.0,1.0,Low
25.0,Female,1.0,'More than 8 hours',,,,4.0,,,1.0,,,,5.0,1.0,Low
21.0,Female,10.0,'Less than 5 hours',,,,1.0,,,0.0,,,,4.0,5.0,Low
34.0,Female,7.0,'5-6 hours',,,,2.0,,,0.0,,,,2.0,4.0,Low
32.0,Female,8.0,'Less than 5 hours',,,,3.0,,,0.0,,,,4.0,4.0,Low
32.0,Female,11.0,'Less than 5 hours',,,,1.0,,,0.0,,,,1.0,5.0,Low
22.0,Female,10.0,'Less than 5 hours',,,,3.0,,,1.0,,,,5.0,1.0,Low
20.0,Female,12.0,'7-8 hours',,,,4.0,,,1.0,,,,4.0,2.0,Low
34.0,Female,11.0,'More than 8 hours',,,,2.0,,,0.0,,,,1.0,1.0,Low
29.0,Male,11.0,'5-6 hours',,,,4.0,,,0.0,,,,3.0,1.0,Low
20.0,Female,0.0,'5-6 hours',,,,4.0,,,1.0,,,,5.0,3.0,Low
21.0,Male,2.0,'7-8 hours',,,,3.0,,,1.0,,,,5.0,4.0,Low
20.0,Female,2.0,'More than 8 hours',,,,1.0,,,0.0,,,,3.0,4.0,Low
29.0,Female,0.0,'More than 8 hours',,,,1.0,,,0.0,,,,1.0,3.0,Low
32.0,Male,0.0,'More than 8 hours',,,,1.0,,,0.0,,,,2.0,3.0,Low
20.0,Female,11.0,'7-8 hours',,,,2.0,,,1.0,,,,5.0,3.0,Low
31.0,Female,6.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,3.0,Low
27.0,Male,11.0,'7-8 hours',,,,4.0,,,0.0,,,,4.0,1.0,Low
24.0,Female,10.0,'5-6 hours',,,,3.0,,,1.0,,,,5.0,2.0,Low
28.0,Male,7.0,'5-6 hours',,,,2.0,,,0.0,,,,3.0,1.0,Low
18.0,Female,8.0,'Less than 5 hours',,,,4.0,,,1.0,,,,5.0,1.0,Low
25.0,Male,2.0,'Less than 5 hours',,,,3.0,,,0.0,,,,3.0,3.0,Low
18.0,Male,11.0,'7-8 hours',,,,3.0,,,1.0,,,,3.0,4.0,Low
23.0,Male,12.0,'7-8 hours',,,,2.0,,,1.0,,,,5.0,3.0,Low
23.0,Male,9.0,'7-8 hours',,,,1.0,,,1.0,,,,5.0,3.0,Low
29.0,Male,5.0,'7-8 hours',,,,5.0,,,1.0,,,,3.0,4.0,Low
20.0,Male,3.0,'More than 8 hours',,,,3.0,,,1.0,,,,5.0,4.0,Low
29.0,Female,10.0,'5-6 hours',,,,3.0,,,1.0,,,,5.0,1.0,Low
33.0,Male,10.0,'7-8 hours',,,,1.0,,,0.0,,,,4.0,5.0,Low
27.0,Female,11.0,'Less than 5 hours',,,,5.0,,,1.0,,,,5.0,5.0,Low
23.0,Male,3.0,'7-8 hours',,,,3.0,,,1.0,,,,5.0,4.0,Low
20.0,Male,9.0,'More than 8 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
32.0,Male,12.0,'7-8 hours',,,,3.0,,,0.0,,,,3.0,4.0,Low
30.0,Female,3.0,'More than 8 hours',,,,1.0,,,0.0,,,,4.0,1.0,Low
19.0,Female,6.0,'5-6 hours',,,,4.0,,,1.0,,,,5.0,3.0,Low
32.0,Male,7.0,'Less than 5 hours',,,,1.0,,,0.0,,,,5.0,5.0,Low
21.0,Male,7.0,'5-6 hours',,,,5.0,,,1.0,,,,5.0,1.0,Low
25.0,Female,2.0,'7-8 hours',,,,3.0,,,0.0,,,,4.0,2.0,Low
24.0,Female,1.0,'More than 8 hours',,,,2.0,,,0.0,,,,5.0,4.0,Low
32.0,Male,0.0,'Less than 5 hours',,,,5.0,,,1.0,,,,5.0,1.0,Low
29.0,Male,0.0,'Less than 5 hours',,,,4.0,,,1.0,,,,4.0,1.0,Low
18.0,Female,2.0,'More than 8 hours',,,,2.0,,,1.0,,,,5.0,3.0,Low
26.0,Male,1.0,'7-8 hours',,,,3.0,,,1.0,,,,1.0,3.0,Low
30.0,Female,0.0,'More than 8 hours',,,,1.0,,,0.0,,,,2.0,1.0,Low
32.0,Male,0.0,'Less than 5 hours',,,,4.0,,,0.0,,,,5.0,1.0,Low
34.0,Female,7.0,'5-6 hours',,,,5.0,,,0.0,,,,5.0,2.0,Low
26.0,Male,10.0,'5-6 hours',,,,2.0,,,1.0,,,,1.0,4.0,Low
32.0,Male,1.0,'7-8 hours',,,,3.0,,,0.0,,,,5.0,4.0,Low
25.0,Female,10.0,'5-6 hours',,,,5.0,,,1.0,,,,3.0,3.0,Low
30.0,Male,5.0,'5-6 hours',,,,1.0,,,0.0,,,,3.0,5.0,Low
26.0,Male,6.0,'More than 8 hours',,,,3.0,,,1.0,,,,3.0,2.0,Low
23.0,Male,12.0,'7-8 hours',,,,5.0,,,1.0,,,,3.0,1.0,Low
18.0,Female,12.0,'7-8 hours',,,,3.0,,,1.0,,,,3.0,2.0,Low
21.0,Male,9.0,'Less than 5 hours',,,,1.0,,,0.0,,,,2.0,5.0,Low
34.0,Male,9.0,'Less than 5 hours',,,,2.0,,,0.0,,,,1.0,3.0,Low
33.0,Male,10.0,'More than 8 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
18.0,Female,11.0,'More than 8 hours',,,,4.0,,,1.0,,,,5.0,2.0,Low
30.0,Female,9.0,'More than 8 hours',,,,1.0,,,1.0,,,,2.0,5.0,Low
19.0,Male,9.0,'Less than 5 hours',,,,1.0,,,0.0,,,,3.0,3.0,Low
25.0,Female,8.0,'More than 8 hours',,,,3.0,,,0.0,,,,3.0,5.0,Low
29.0,Male,10.0,'Less than 5 hours',,,,4.0,,,1.0,,,,4.0,2.0,Low
23.0,Male,8.0,'5-6 hours',,,,3.0,,,1.0,,,,2.0,5.0,Low
28.0,Female,12.0,'Less than 5 hours',,,,5.0,,,1.0,,,,5.0,1.0,Low
19.0,Male,3.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,2.0,Low
18.0,Male,9.0,'More than 8 hours',,,,1.0,,,0.0,,,,3.0,4.0,Low
33.0,Male,3.0,'5-6 hours',,,,4.0,,,1.0,,,,3.0,2.0,Low
33.0,Male,12.0,'Less than 5 hours',,,,5.0,,,1.0,,,,3.0,1.0,Low
32.0,Male,11.0,'Less than 5 hours',,,,3.0,,,1.0,,,,4.0,2.0,Low
33.0,Male,8.0,'More than 8 hours',,,,5.0,,,1.0,,,,3.0,2.0,Low
28.0,Female,0.0,'Less than 5 hours',,,,4.0,,,0.0,,,,2.0,5.0,Low
28.0,Male,12.0,'Less than 5 hours',,,,3.0,,,0.0,,,,2.0,2.0,Low
19.0,Male,9.0,'7-8 hours',,,,4.0,,,0.0,,,,1.0,5.0,Low
19.0,Female,11.0,'7-8 hours',,,,5.0,,,1.0,,,,3.0,1.0,Low
18.0,Male,7.0,'7-8 hours',,,,5.0,,,1.0,,,,5.0,4.0,Low
18.0,Male,5.0,'7-8 hours',,,,3.0,,,1.0,,,,5.0,2.0,Low
28.0,Male,3.0,'More than 8 hours',,,,2.0,,,1.0,,,,5.0,5.0,Low
19.0,Male,6.0,'5-6 hours',,,,4.0,,,1.0,,,,1.0,1.0,Low
34.0,Male,6.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
23.0,Male,12.0,'Less than 5 hours',,,,4.0,,,1.0,,,,2.0,1.0,Low
18.0,Female,10.0,'Less than 5 hours',,,,5.0,,,1.0,,,,1.0,1.0,Low
26.0,Female,6.0,'Less than 5 hours',,,,3.0,,,1.0,,,,5.0,1.0,Low
21.0,Male,9.0,'More than 8 hours',,,,3.0,,,1.0,,,,3.0,1.0,Low
21.0,Male,6.0,'5-6 hours',,,,3.0,,,1.0,,,,4.0,2.0,Low
27.0,Female,11.0,'More than 8 hours',,,,1.0,,,1.0,,,,1.0,5.0,Low
20.0,Male,8.0,'7-8 hours',,,,5.0,,,1.0,,,,2.0,3.0,Low
29.0,Male,11.0,'7-8 hours',,,,3.0,,,0.0,,,,1.0,3.0,Low
34.0,Female,8.0,'Less than 5 hours',,,,2.0,,,0.0,,,,5.0,2.0,Low
24.0,Female,0.0,'5-6 hours',,,,4.0,,,1.0,,,,4.0,2.0,Low
20.0,Male,12.0,'7-8 hours',,,,4.0,,,0.0,,,,4.0,4.0,Low
19.0,Male,9.0,'Less than 5 hours',,,,5.0,,,1.0,,,,5.0,5.0,Low
19.0,Male,11.0,'7-8 hours',,,,4.0,,,1.0,,,,3.0,5.0,Low
34.0,Female,5.0,'Less than 5 hours',,,,4.0,,,0.0,,,,2.0,4.0,Low
19.0,Female,4.0,'More than 8 hours',,,,4.0,,,1.0,,,,2.0,2.0,Low
20.0,Female,0.0,'7-8 hours',,,,4.0,,,1.0,,,,3.0,5.0,Low
19.0,Male,10.0,'Less than 5 hours',,,,5.0,,,1.0,,,,4.0,1.0,Low
33.0,Male,4.0,'More than 8 hours',,,,2.0,,,0.0,,,,5.0,4.0,Low
19.0,Male,3.0,'7-8 hours',,,,5.0,,,1.0,,,,3.0,4.0,Low
20.0,Female,6.0,'Less than 5 hours',,,,5.0,,,1.0,,,,3.0,1.0,Low
29.0,Male,3.0,'7-8 hours',,,,4.0,,,1.0,,,,5.0,1.0,Low
21.0,Male,10.0,'5-6 hours',,,,4.0,,,1.0,,,,4.0,1.0,Low
21.0,Male,1.0,'Less than 5 hours',,,,1.0,,,0.0,,,,5.0,1.0,Low
22.0,Male,3.0,'7-8 hours',,,,3.0,,,0.0,,,,1.0,3.0,Low
34.0,Male,9.0,'More than 8 hours',,,,4.0,,,1.0,,,,2.0,3.0,Low
22.0,Female,10.0,'Less than 5 hours',,,,2.0,,,1.0,,,,5.0,3.0,Low
